교육청명,교육지원청명,유치원명,설립유형,대표자명,유치원장명,설립일,개업일자,전화번호,홈페이지주소,운영시간,3세학급수,4세학급수,5세학급수,혼합학급수,특수학급수,인가총정원수,3세모집정원수,4세모집정원수,5세모집정원수,혼합모집정원수,특수학급모집정원수,3세영유아수,4세영유아수,5세영유아수,혼합영유아수,특수영유아수,공시차수,정제도로명주소,정제지번주소,정제우편번호,정제WGS84위도,정제WGS84경도
경기도교육청,안양과천교육지원청,호성초등학교병설유치원,공립(병설),이향숙,이향숙,19850901,19850901,031-458-6692,http://www.hoseong.es.kr,09시00분~19시00분,2,1,1,0,,76,28,22,26,0,,14,16,19,0,,20222,경기도 안양시 동안구 호성로 43-2,경기도 안양시 동안구 호계동 792-4번지,14127,37.3662666838,126.9630133227
경기도교육청,안양과천교육지원청,평촌초등학교병설유치원,공립(병설),황경태,황경태,20130301,20130301,385-3201,,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,10,22,0,,20222,경기도 안양시 동안구 평촌대로180번길 56,경기도 안양시 동안구 평촌동 899-4번지,14071,37.3883926778,126.9604267896
경기도교육청,안양과천교육지원청,천사유치원,사립(사인),음영주,배문경,19860131,19860131,031-421-1662,,09시00분~19시00분,2,2,2,0,,142,36,44,52,0,,35,36,50,0,,20222,경기도 안양시 동안구 흥안대로414번길 34,경기도 안양시 동안구 평촌동 108-10번지,14064,37.3904817949,126.9760015106
경기도교육청,안양과천교육지원청,관양초등학교병설유치원,공립(병설),이금화,이금화,19860901,19860901,031-340-4086,,09시00분~18시00분,,1,1,0,,22,,22,26,0,,,12,11,0,,20222,경기도 안양시 동안구 관평로336번길 23,경기도 안양시 동안구 관양동 1407번지,13931,37.4064454285,126.9600487674
경기도교육청,수원교육지원청,청명초등학교병설유치원,공립(병설),박월선,박월선,19980302,19980302,031-204-3601,,09시00분~17시00분,,,,1,,22,,,,22,,,,,6,,20222,경기도 수원시 영통구 봉영로1744번길 41,경기도 수원시 영통구 영통동 1053-6번지,16713,37.2656494701,127.0851725812
경기도교육청,수원교육지원청,이야기나무유치원,사립(사인),이경향,이경향,20121129,20130301,031-203-3211,,09시00분~18시20분,3,3,2,0,,170,54,66,50,0,,54,54,50,0,,20222,경기도 수원시 영통구 영통로 281,경기도 수원시 영통구 신동 278번지,16679,37.2519211790,127.0601921356
경기도교육청,수원교육지원청,라온유치원,사립(사인),박휘순,박휘순,20131111,20131111,031-206-7171,http://www.laonkids.co.kr/,09시00분~18시40분,3,4,3,0,,218,54,86,78,0,,54,86,78,0,,20222,경기도 수원시 영통구 태장로54번길 98,경기도 수원시 영통구 망포동 649-78번지,16686,37.2347173130,127.0516001231
경기도교육청,수원교육지원청,신성초등학교병설유치원,공립(병설),심봉운,심봉운,19980302,19980302,031-203-3032,http://www.shinsung.es.kr,09시00분~17시00분,,,,1,,22,,,,22,,,,,5,,20222,경기도 수원시 영통구 청명북로 42,경기도 수원시 영통구 영통동 1049-2번지,16710,37.2554422511,127.0816425558
경기도교육청,고양교육지원청,고양일산유치원,공립(단설),민성연,민성연,20090301,20090301,031-975-6541,http://www.goyangilsan.kg.kr,09시00분~19시00분,1,2,2,0,1,112,14,43,51,0,4,14,29,35,0,3,20222,경기도 고양시 일산서구 일중로15번길 38,경기도 고양시 일산서구 일산동 630-1번지,10353,37.6829777917,126.7719667629
경기도교육청,고양교육지원청,백송초등학교병설유치원,공립(병설),신미자,신미자,20110301,20110301,031-919-1784,,09시00분~17시30분,,1,1,0,1,48,,22,26,0,4,,6,23,0,4,20222,경기도 고양시 일산서구 하이파크3로 110,경기도 고양시 일산서구 덕이동 1532번지,10230,37.7018085198,126.7535757476
경기도교육청,고양교육지원청,주엽초등학교병설유치원,공립(병설),박봉선,박봉선,19970301,19970301,031-912-0026,,09시00분~18시00분,1,1,1,0,,64,16,22,26,0,,8,11,20,0,,20222,경기도 고양시 일산서구 강선로 29,경기도 고양시 일산서구 주엽동 100번지,10385,37.6673649682,126.7615063681
경기도교육청,고양교육지원청,장촌초등학교병설유치원,공립(병설),김영모,김영모,20130913,20130913,031-914-0462,http://www.jangchon.es.kr,08시40분~19시00분,1,1,1,0,,62,14,22,26,0,,8,13,10,0,,20222,경기도 고양시 일산서구 호수로856번길 43,경기도 고양시 일산서구 대화동 2269번지,10383,37.6727928648,126.7489678700
경기도교육청,고양교육지원청,덕이초등학교병설유치원,공립(병설),전정옥,전정옥,20150301,20150301,031-916-2118,http://www.deoki-e.es.kr,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,11,11,0,,20222,경기도 고양시 일산서구 덕이로 104,경기도 고양시 일산서구 덕이동 528번지,10236,37.6927623519,126.7483808524
경기도교육청,안양과천교육지원청,청계초등학교병설유치원,공립(병설),김옥,김옥,19830301,19850305,02-504-6069,http://www.chonggye.es.kr,09시00분~17시00분,1,1,1,0,,62,14,22,26,0,,9,21,26,0,,20222,경기도 과천시 꿈보람길 34,경기도 과천시 별양동 4번지,13836,37.4314654418,126.9963553167
경기도교육청,성남교육지원청,세화유치원,사립(법인),김정숙,김정숙,19950301,19950301,031-702-8190,http://www.sehwakids.org,09시30분~19시00분,2,2,2,0,,250,40,45,45,0,,29,18,19,0,,20202,,"경기도 성남시 분당구 서현동 308번지 효자촌대우,럭키,화성아파트",13587,37.3713945341,127.1353917699
경기도교육청,성남교육지원청,문정유치원,사립(사인),김문정,원세나,20120305,20120305,031-704-5456,http://cafe.naver.com/maesong4567,09시00분~19시00분,1,1,1,0,,81,16,22,24,0,,7,10,17,0,,20222,,"경기도 성남시 분당구 이매동 133번지 아름마을삼호,두산아파트",13523,37.4006078784,127.1209464237
경기도교육청,성남교육지원청,배성유치원,사립(사인),최정수,강정희,19980226,19980226,031-703-6767,https://www.baesungkid.com,08시30분~18시00분,3,3,2,0,,298,40,40,40,0,,24,29,32,0,,20222,경기도 성남시 분당구 판교로 624-1,경기도 성남시 분당구 야탑동 397번지,13516,37.4060018421,127.1423991766
경기도교육청,성남교육지원청,오리초등학교병설유치원,공립(병설),신우영,신우영,19980301,19980301,031-714-0680,https://ori-e.goesn.kr/ori-e/main.do,09시00분~17시00분,,,,1,1,20,,,,16,4,,,,2,4,20222,경기도 성남시 분당구 미금로 121,경기도 성남시 분당구 구미동 115번지,13633,37.3443617738,127.1153810984
경기도교육청,성남교육지원청,희영유치원,사립(사인),이희영,김이현,20131211,20140301,031-8016-8890,http://cafe.daum.net/heyoungkindergarten,08시20분~18시30분,1,1,2,0,,86,18,22,46,0,,18,22,46,0,,20222,경기도 성남시 분당구 동판교로 49,경기도 성남시 분당구 백현동 553-2번지,13533,37.3882731585,127.1141740837
경기도교육청,용인교육지원청,소현초등학교병설유치원,공립(병설),배미랑,배미랑,20040130,20040130,031-261-8143,http://www.sohyun.es.kr/wah/main/index.htm,08시40분~17시00분,2,2,2,0,,124,28,44,52,0,,22,28,36,0,,20222,경기도 용인시 수지구 만현로133번길 78,경기도 용인시 수지구 상현동 854번지,16930,37.3019018473,127.0924771862
경기도교육청,용인교육지원청,토월초등학교병설유치원,공립(병설),정은경,정은경,20120307,20120307,031-264-4582,,09시00분~17시30분,1,1,1,0,1,70,16,22,26,0,6,6,13,16,0,6,20222,경기도 용인시 수지구 수지로296번길 3,경기도 용인시 수지구 풍덕천동 698-1번지,16838,37.3252085713,127.0915499669
경기도교육청,수원교육지원청,빛누리유치원,공립(단설),임경희,임경희,20140113,20140301,031-213-5865,https://bitnuri-k.goesw.kr,09시00분~19시00분,2,2,2,0,1,124,28,41,51,0,4,16,33,30,0,4,20222,경기도 수원시 영통구 대학1로8번길 52,경기도 수원시 영통구 이의동 1273번지,16226,37.2982092793,127.0439233280
경기도교육청,수원교육지원청,효동초등학교병설유치원,공립(병설),이철규,이철규,20020301,20020301,031-217-6318,https://hyodong-e.goesw.kr/,09시00분~17시00분,,,,1,,20,,,,20,,,,,5,,20222,경기도 수원시 영통구 매탄로126번길 27,경기도 수원시 영통구 매탄동 1248번지,16544,37.2624940774,127.0457402255
경기도교육청,수원교육지원청,소망유치원,사립(사인),오현미,김은주,19930302,19930302,031-213-3888,http://cafe.naver.com/swsmkids,08시30분~18시30분,1,1,1,0,,100,18,22,26,0,,18,13,15,0,,20222,경기도 수원시 영통구 매영로199번길 29,경기도 수원시 영통구 원천동 333-6번지,16522,37.2642765019,127.0643044486
경기도교육청,수원교육지원청,상은유치원,사립(사인),김은래,김보민,19850901,19850901,031-212-0726,,09시00분~18시00분,3,2,3,0,,228,54,44,78,0,,36,35,53,0,,20222,경기도 수원시 영통구 삼성로302번길 11,경기도 수원시 영통구 원천동 319-7번지,16522,37.2665320968,127.0673366158
경기도교육청,수원교육지원청,나라유치원,사립(사인),박도근,한태숙,20060306,20060306,031-217-0090,,08시00분~18시00분,5,3,3,0,,286,80,66,78,0,,71,61,59,0,,20222,경기도 수원시 영통구 동탄원천로881번길 58,경기도 수원시 영통구 매탄동 1279-5번지,16548,37.2557034078,127.0425784053
경기도교육청,수원교육지원청,광교호수초등학교병설유치원,공립(병설),이형수,이형수,20180601,20180601,0312011790,https://gwanggyohosu-e.goesw.kr/index.do,09시00분~17시30분,1,1,1,0,,64,16,22,26,0,,7,11,16,0,,20222,경기도 수원시 영통구 광교호수공원로 205,경기도 수원시 영통구 원천동 589-1번지,16517,37.2795979806,127.0588354327
경기도교육청,김포교육지원청,라온유치원,사립(사인),김기택,김윤미,20150202,20150301,031-8049-3933,http://www.raonkindergarten.com,09시00분~18시40분,2,2,2,0,,128,36,44,48,0,,32,37,46,0,,20222,경기도 김포시 김포대로1216번길 152-1,경기도 김포시 걸포동 36-6번지,10075,37.6435922674,126.6959763184
경기도교육청,김포교육지원청,걸포초등학교병설유치원,공립(병설),권선란,권선란,20110301,20110301,031-987-4897,,13시00분~17시30분,1,1,1,0,,64,16,22,26,0,,5,10,20,0,,20222,경기도 김포시 걸포로 22,경기도 김포시 걸포동 1565번지,10099,37.6336027452,126.7075420651
경기도교육청,김포교육지원청,양곡초등학교병설유치원,공립(병설),유영봉,유영봉,19810301,19810301,031-981-7321,https://yanggok.es.kr,09시00분~17시00분,,,,1,1,24,,,,20,4,,,,10,3,20222,경기도 김포시 양촌읍 양곡로 556-3,경기도 김포시 양촌읍 양곡리 374-3번지,10059,37.6550647255,126.6212347285
경기도교육청,김포교육지원청,하성초등학교병설유치원,공립(병설),김성주,김성주,19790301,19790301,031-989-2467,,09시00분~16시30분,,,,1,,20,,,,20,,,,,11,,20222,경기도 김포시 하성면 애기봉로 857,경기도 김포시 하성면 마곡리 617-1번지,10011,37.7206740396,126.6325783980
경기도교육청,화성오산교육지원청,반송초등학교병설유치원,공립(병설),정선자,정선자,20071001,20071001,031-613-3926,http://hs-bansong.es.kr,08시40분~17시00분,1,1,1,0,1,62,14,22,26,0,4,10,9,23,0,2,20222,경기도 화성시 동탄솔빛로 14,경기도 화성시 반송동 199번지,18441,37.1907798429,127.0702254367
경기도교육청,안산교육지원청,안산창촌초등학교병설유치원,공립(병설),한상관,한상관,20110301,20110301,031-502-1165,,09시00분~17시00분,,,,1,,22,,,,22,,,,,10,,20222,경기도 안산시 상록구 건건5길 7,경기도 안산시 상록구 건건동 619번지,15521,37.3074876137,126.9046058660
경기도교육청,광명교육지원청,광명북초등학교병설유치원,공립(병설),홍석표,홍석표,19860310,19860310,02-2616-1018,,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,20,21,0,,20222,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87번지,14226,37.4870212484,126.8679490257
경기도교육청,용인교육지원청,용인신봉초등학교병설유치원,공립(병설),이인아,이인아,20100903,20100903,031-262-2197,,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,15,26,0,,20222,경기도 용인시 수지구 신봉2로 115,경기도 용인시 수지구 신봉동 952번지,16811,37.3298665996,127.0681024721
경기도교육청,용인교육지원청,서원초등학교병설유치원,공립(병설),오춘옥,오춘옥,20020302,20020302,031-266-2599,http://www.seowon.es.kr,09시00분~17시00분,,,1,0,,26,,,26,0,,,,21,0,,20222,경기도 용인시 수지구 상현로 45,경기도 용인시 수지구 상현동 826번지,16938,37.3037637920,127.0784863313
경기도교육청,용인교육지원청,죽전자연유치원,사립(사인),신천호,최경아,20030925,20030925,031-263-7784,,09시00분~18시00분,2,3,2,0,,284,36,66,52,0,,36,55,44,0,,20222,경기도 용인시 수지구 달맞이로 53,경기도 용인시 수지구 죽전동 347-5번지,16873,37.3265275878,127.1166910545
경기도교육청,용인교육지원청,수지누리유치원,공립(단설),김미애,김미애,20200301,20200301,031-8067-6377,https://sjnr-k.goeyi.kr,09시00분~19시00분,2,2,2,0,1,128,28,44,52,0,4,19,29,27,0,4,20222,경기도 용인시 수지구 문인로31번길 7-52,경기도 용인시 수지구 풍덕천동 678번지,16829,37.3321523394,127.1003736082
경기도교육청,이천교육지원청,대서초등학교병설유치원,공립(병설),차미숙,차미숙,19850214,19850214,031-642-4828,http://e-csinfo.goe.go.kr,08시40분~17시30분,,,,1,,20,,,,20,,,,,7,,20222,경기도 이천시 장호원읍 서동대로8487번길 23-24,경기도 이천시 장호원읍 대서리 14-1번지,17415,37.1135441560,127.5759987540
경기도교육청,이천교육지원청,아미초등학교병설유치원,공립(병설),김양완,김양완,20020301,20020301,031-631-8745,,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,5,14,18,0,,20222,경기도 이천시 부발읍 신아로92번길 32,경기도 이천시 부발읍 아미리 761-6번지,17332,37.2582993030,127.4909669621
경기도교육청,이천교육지원청,표교초등학교병설유치원,공립(병설),김영숙,김영숙,19830301,19830301,031-637-0381,,09시00분~17시00분,,,,1,,20,,,,20,,,,,6,,20222,경기도 이천시 마장면 중부대로609번길 28-1,경기도 이천시 마장면 목리 228번지,17384,37.2567388863,127.4059047031
경기도교육청,이천교육지원청,지예슬유치원,사립(사인),"이진영, 이은영",이은영,19960901,19960906,031-635-5084,,09시00분~19시00분,4,3,4,0,,200,55,62,85,0,,54,56,83,0,,20222,경기도 이천시 증신로156번길 37,경기도 이천시 증포동 180-5번지,17346,37.2909572968,127.4535177336
경기도교육청,이천교육지원청,한울숲유치원,사립(사인),이종명,김희경,20000501,20000501,031-636-7878,,07시30분~19시00분,2,1,2,0,,114,36,26,56,0,,17,19,28,0,,20222,경기도 이천시 호법면 이섭대천로783번길 1,경기도 이천시 호법면 유산리 550-16번지,17393,37.2408783050,127.4399738354
경기도교육청,이천교육지원청,장천초등학교병설유치원,공립(병설),김기철,김기철,19810216,19810216,031-642-8533,,08시30분~17시00분,,,,1,,20,,,,20,,,,,4,,20222,경기도 이천시 설성면 설성로 165-25,경기도 이천시 설성면 장천리 360-1번지,17411,37.1457549500,127.5283314665
경기도교육청,이천교육지원청,영재유치원,사립(사인),조은희,조은희,20011210,20011210,031-631-1677,,09시00분~18시30분,2,2,2,0,,144,32,44,50,0,,29,36,45,0,,20222,경기도 이천시 증신로271번길 32,경기도 이천시 송정동 346-22번지,17344,37.2952686197,127.4394229216
경기도교육청,이천교육지원청,신하초등학교병설유치원,공립(병설),이현우,이현우,19850305,19850305,031-638-4301,http://shinha.es.kr/cafe/20173001,08시00분~18시00분,1,1,1,0,1,68,16,22,26,0,4,5,13,22,0,3,20222,경기도 이천시 부발읍 경충대로2250번길 12,경기도 이천시 부발읍 신하리 374-2번지,17327,37.2609568588,127.4786289123
경기도교육청,이천교육지원청,장미유치원,사립(사인),조건덕,조건덕,19930302,19930302,031-642-3239,,09시00분~17시00분,1,1,2,0,,80,20,20,40,0,,10,18,30,0,,20202,경기도 이천시 장호원읍 서동대로8543번길 109,경기도 이천시 장호원읍 송산리 484번지,17415,37.1186065362,127.5814632079
